,id,user_id,session_date,mb_used
62782,1289_123,1289,2018-11-29,920.12
62783,1289_125,1289,2018-12-17,222.18
62784,1289_129,1289,2018-11-15,224.73
62785,1289_131,1289,2018-12-02,345.39
62786,1289_134,1289,2018-11-13,650.43
62787,1289_135,1289,2018-12-28,408.23
62788,1289_136,1289,2018-12-07,370.47
62789,1289_140,1289,2018-11-27,274.85
62790,1289_146,1289,2018-12-08,0.0
62791,1289_149,1289,2018-11-24,274.0
62792,1289_150,1289,2018-11-26,505.0
62793,1289_151,1289,2018-12-31,494.83
62794,1289_154,1289,2018-12-04,447.25
62795,1289_158,1289,2018-12-28,251.63
62796,1289_159,1289,2018-12-10,390.24
62797,1289_160,1289,2018-11-19,536.64
62798,1289_162,1289,2018-12-02,515.83
62799,1289_164,1289,2018-11-18,557.77
62800,1289_165,1289,2018-12-29,181.6
62801,1289_166,1289,2018-12-07,276.28
62802,1289_167,1289,2018-11-19,207.6
62803,1289_169,1289,2018-11-28,288.7
62804,1289_170,1289,2018-12-16,534.01
62805,1289_175,1289,2018-12-10,0.0
62806,1289_177,1289,2018-12-23,179.07
62807,1289_179,1289,2018-11-17,411.99
62808,1289_184,1289,2018-12-25,532.2
62809,1289_185,1289,2018-11-23,316.53
62810,1289_188,1289,2018-12-23,160.6
62811,1289_189,1289,2018-12-25,24.6
62812,1289_190,1289,2018-11-16,194.28
62813,1289_195,1289,2018-11-28,0.0
62814,1289_199,1289,2018-12-26,0.0
62815,1289_200,1289,2018-11-20,319.13
62816,1289_205,1289,2018-11-28,199.94
62817,1289_206,1289,2018-11-27,225.15
62818,1289_208,1289,2018-12-21,393.51
62819,1289_210,1289,2018-12-27,614.39
62820,1289_212,1289,2018-12-22,407.48
62821,1289_213,1289,2018-12-21,195.4
62822,1289_214,1289,2018-11-18,640.12
62823,1289_215,1289,2018-12-18,147.8
62824,1289_218,1289,2018-11-23,394.96
62825,1289_219,1289,2018-12-24,128.21
62826,1289_220,1289,2018-12-07,167.81
62827,1289_223,1289,2018-11-29,445.34
62828,1289_225,1289,2018-11-14,383.75
62829,1289_228,1289,2018-11-18,0.0
62830,1289_229,1289,2018-12-13,219.12
62831,1289_230,1289,2018-12-05,19.95
62832,1289_231,1289,2018-12-03,152.28
62833,1289_234,1289,2018-11-29,247.67
62834,1289_236,1289,2018-12-29,0.0
62835,1289_238,1289,2018-12-29,172.79
62836,1289_240,1289,2018-12-07,691.53
62837,1289_246,1289,2018-12-31,646.15
62838,1289_260,1289,2018-12-25,359.91
62839,1289_263,1289,2018-12-19,0.0
62840,1289_264,1289,2018-12-03,216.97
62841,1289_265,1289,2018-12-06,423.56
62842,1289_269,1289,2018-12-10,477.09
62843,1290_0,1290,2018-11-22,472.93
62844,1290_1,1290,2018-12-07,479.9
62845,1290_2,1290,2018-11-28,728.2
62846,1290_3,1290,2018-11-14,168.48
62847,1290_4,1290,2018-11-18,341.61
62848,1290_5,1290,2018-11-22,256.67
62849,1290_6,1290,2018-11-15,285.4
62850,1290_7,1290,2018-11-15,58.53
62851,1290_8,1290,2018-12-04,513.52
62852,1290_9,1290,2018-11-17,963.02
62853,1290_10,1290,2018-12-08,434.49
62854,1290_11,1290,2018-11-24,553.92
62855,1290_12,1290,2018-12-06,436.09
62856,1290_13,1290,2018-12-02,243.03
62857,1290_14,1290,2018-12-05,0.0
62858,1290_15,1290,2018-11-25,496.59
62859,1290_16,1290,2018-11-20,433.57
62860,1290_17,1290,2018-11-21,723.43
62861,1290_18,1290,2018-11-24,708.7
62862,1290_19,1290,2018-11-18,307.48
62863,1290_20,1290,2018-11-26,444.3
62864,1290_21,1290,2018-12-06,481.71
62865,1290_22,1290,2018-11-25,301.91
62866,1290_23,1290,2018-11-28,730.55
62867,1290_24,1290,2018-12-08,407.62
62868,1290_25,1290,2018-11-22,0.0
62869,1290_26,1290,2018-11-18,486.78
62870,1290_27,1290,2018-12-05,759.07
62871,1290_28,1290,2018-12-01,287.27
62872,1290_29,1290,2018-11-15,460.1
62873,1290_30,1290,2018-12-04,706.1
62874,1290_31,1290,2018-11-18,16.49
62875,1291_0,1291,2018-08-25,16.76
62876,1291_1,1291,2018-08-03,358.0
62877,1291_2,1291,2018-11-20,468.34
62878,1291_3,1291,2018-08-05,452.58
62879,1291_4,1291,2018-10-08,166.91
62880,1291_5,1291,2018-12-23,0.0
62881,1291_6,1291,2018-07-28,108.15
62882,1291_7,1291,2018-08-29,92.6
62883,1291_8,1291,2018-10-11,0.0
62884,1291_9,1291,2018-07-30,514.56
62885,1291_10,1291,2018-06-03,0.0
62886,1291_11,1291,2018-09-16,397.04
62887,1291_12,1291,2018-10-20,611.69
62888,1291_13,1291,2018-12-04,238.4
62889,1291_14,1291,2018-10-31,685.02
62890,1291_15,1291,2018-09-20,223.33
62891,1291_16,1291,2018-11-22,401.71
62892,1291_17,1291,2018-05-11,634.85
62893,1291_18,1291,2018-08-26,588.73
62894,1291_19,1291,2018-07-29,253.23
62895,1291_20,1291,2018-12-03,0.0
62896,1291_21,1291,2018-08-03,772.44
62897,1291_22,1291,2018-10-10,494.23
62898,1291_23,1291,2018-10-29,491.85
62899,1291_24,1291,2018-10-13,17.16
62900,1291_25,1291,2018-06-02,330.83
62901,1291_26,1291,2018-09-03,192.71
62902,1291_27,1291,2018-07-29,579.66
62903,1291_28,1291,2018-12-17,123.43
62904,1291_29,1291,2018-11-30,0.0
62905,1291_30,1291,2018-05-26,630.8
62906,1291_31,1291,2018-09-26,210.59
62907,1291_32,1291,2018-04-28,372.7
62908,1291_33,1291,2018-05-14,306.41
62909,1291_34,1291,2018-12-16,309.68
62910,1291_35,1291,2018-05-11,192.75
62911,1291_36,1291,2018-04-27,122.48
62912,1291_37,1291,2018-06-10,117.41
62913,1291_38,1291,2018-07-24,63.66
62914,1291_39,1291,2018-04-26,785.25
62915,1291_40,1291,2018-10-10,574.22
62916,1291_41,1291,2018-07-07,543.47
62917,1291_42,1291,2018-10-20,322.48
62918,1291_43,1291,2018-05-28,646.76
62919,1291_44,1291,2018-07-19,0.0
62920,1291_45,1291,2018-09-14,71.09
62921,1291_46,1291,2018-11-04,258.63
62922,1291_47,1291,2018-10-03,1027.66
62923,1291_48,1291,2018-05-10,561.66
62924,1291_49,1291,2018-08-16,54.23
62925,1291_50,1291,2018-10-22,187.12
62926,1291_51,1291,2018-12-15,497.22
62927,1291_52,1291,2018-06-15,297.66
62928,1291_53,1291,2018-05-03,624.04
62929,1291_54,1291,2018-06-08,415.14
62930,1291_55,1291,2018-07-21,0.0
62931,1291_56,1291,2018-10-16,361.14
62932,1291_57,1291,2018-11-10,678.92
62933,1291_58,1291,2018-05-28,585.66
62934,1291_59,1291,2018-10-27,488.15
62935,1291_60,1291,2018-07-25,673.24
62936,1291_61,1291,2018-09-20,160.23
62937,1291_62,1291,2018-12-19,147.03
62938,1291_63,1291,2018-11-13,200.72
62939,1291_64,1291,2018-06-07,440.29
62940,1291_65,1291,2018-08-24,1018.23
62941,1291_66,1291,2018-09-02,497.8
62942,1291_67,1291,2018-09-14,450.41
62943,1291_68,1291,2018-05-14,631.36
62944,1291_69,1291,2018-05-06,962.05
62945,1291_70,1291,2018-06-12,479.38
62946,1291_71,1291,2018-06-01,642.04
62947,1291_72,1291,2018-09-29,42.58
62948,1291_73,1291,2018-07-04,46.28
62949,1291_74,1291,2018-11-28,871.19
62950,1291_75,1291,2018-06-28,11.44
62951,1291_76,1291,2018-07-09,415.77
62952,1291_77,1291,2018-10-29,890.46
62953,1291_78,1291,2018-05-18,0.0
62954,1291_79,1291,2018-08-07,786.8
62955,1291_80,1291,2018-12-20,419.51
62956,1291_81,1291,2018-12-19,579.11
62957,1291_82,1291,2018-06-03,0.0
62958,1291_83,1291,2018-08-23,789.62
62959,1291_84,1291,2018-05-25,35.67
62960,1291_85,1291,2018-09-15,0.0
62961,1291_86,1291,2018-08-08,334.46
62962,1291_87,1291,2018-09-25,360.94
62963,1291_88,1291,2018-07-04,451.42
62964,1291_89,1291,2018-09-24,306.51
62965,1291_90,1291,2018-04-26,434.47
62966,1291_91,1291,2018-05-04,331.26
62967,1291_92,1291,2018-09-20,164.96
62968,1291_93,1291,2018-06-25,645.04
62969,1291_94,1291,2018-06-12,0.0
62970,1291_95,1291,2018-12-21,0.0
62971,1291_96,1291,2018-06-25,375.83
62972,1291_97,1291,2018-10-15,283.83
62973,1291_98,1291,2018-11-23,0.0
62974,1291_99,1291,2018-08-13,745.21
62975,1291_100,1291,2018-07-28,282.97
62976,1291_101,1291,2018-05-17,388.18
62977,1291_102,1291,2018-08-12,582.46
62978,1291_103,1291,2018-07-01,308.8
62979,1291_104,1291,2018-11-02,0.0
62980,1291_105,1291,2018-09-10,173.29
62981,1291_106,1291,2018-12-12,338.67
62982,1291_107,1291,2018-08-03,850.53
62983,1291_108,1291,2018-07-12,540.58
62984,1291_109,1291,2018-07-08,645.44
62985,1291_110,1291,2018-12-28,359.74
62986,1291_111,1291,2018-09-04,80.82
62987,1291_112,1291,2018-07-15,423.49
62988,1291_113,1291,2018-10-13,92.83
62989,1291_114,1291,2018-06-24,167.45
62990,1291_115,1291,2018-09-05,127.94
62991,1291_116,1291,2018-12-06,210.92
62992,1291_117,1291,2018-09-25,133.48
62993,1291_118,1291,2018-12-20,160.58
62994,1291_119,1291,2018-09-25,279.95
62995,1291_120,1291,2018-08-30,473.71
62996,1291_121,1291,2018-08-04,362.78
62997,1291_122,1291,2018-11-13,300.5
62998,1291_123,1291,2018-06-08,349.15
62999,1291_124,1291,2018-07-31,470.26
63000,1291_125,1291,2018-11-22,306.04
63001,1291_126,1291,2018-09-14,499.68
63002,1291_127,1291,2018-08-04,135.33
63003,1291_128,1291,2018-10-02,303.65
63004,1291_129,1291,2018-06-23,366.37
63005,1291_130,1291,2018-07-30,780.74
63006,1291_131,1291,2018-05-03,90.53
63007,1291_132,1291,2018-05-20,20.61
63008,1291_133,1291,2018-12-28,0.0
63009,1291_134,1291,2018-08-18,625.94
63010,1291_135,1291,2018-11-20,435.57
63011,1291_136,1291,2018-11-30,527.73
63012,1291_137,1291,2018-12-03,289.81
63013,1291_138,1291,2018-06-06,0.0
63014,1291_139,1291,2018-10-02,201.03
63015,1291_140,1291,2018-11-14,425.41
63016,1291_141,1291,2018-08-10,0.0
63017,1291_142,1291,2018-12-29,0.0
63018,1291_143,1291,2018-10-12,133.16
63019,1291_144,1291,2018-08-03,317.33
63020,1291_145,1291,2018-09-13,323.9
63021,1291_146,1291,2018-06-08,409.44
63022,1291_147,1291,2018-05-12,719.18
63023,1291_148,1291,2018-09-08,0.0
63024,1291_149,1291,2018-08-16,553.13
63025,1291_150,1291,2018-06-21,278.98
63026,1291_151,1291,2018-10-16,24.86
63027,1291_152,1291,2018-08-25,215.93
63028,1291_153,1291,2018-08-21,415.25
63029,1291_154,1291,2018-08-06,123.2
63030,1291_155,1291,2018-10-05,0.0
63031,1291_156,1291,2018-11-25,632.7
63032,1291_157,1291,2018-10-02,0.0
63033,1291_158,1291,2018-07-21,177.23
63034,1291_159,1291,2018-05-13,825.21
63035,1291_160,1291,2018-10-12,884.93
63036,1291_161,1291,2018-10-17,104.36
63037,1291_162,1291,2018-07-26,463.47
63038,1291_163,1291,2018-05-17,425.72
63039,1291_164,1291,2018-06-08,120.07
63040,1291_165,1291,2018-10-18,780.84
63041,1291_166,1291,2018-11-03,27.91
63042,1291_167,1291,2018-09-23,695.05
63043,1291_168,1291,2018-07-02,399.67
63044,1291_169,1291,2018-10-10,1125.09
63045,1291_170,1291,2018-11-21,384.83
63046,1291_171,1291,2018-08-20,546.55
63047,1291_172,1291,2018-12-20,852.31
63048,1291_173,1291,2018-06-25,892.35
63049,1291_174,1291,2018-09-22,306.23
63050,1291_175,1291,2018-09-20,293.38
63051,1291_176,1291,2018-12-27,207.54
63052,1291_177,1291,2018-05-26,0.0
63053,1291_178,1291,2018-08-15,390.37
63054,1291_179,1291,2018-09-16,273.45
63055,1291_180,1291,2018-11-16,623.47
63056,1291_181,1291,2018-09-09,796.86
63057,1291_182,1291,2018-06-16,414.44
63058,1291_183,1291,2018-10-28,71.1
63059,1291_184,1291,2018-07-24,235.8
63060,1291_185,1291,2018-06-21,25.47
63061,1291_186,1291,2018-05-21,214.59
63062,1291_187,1291,2018-10-14,234.61
63063,1291_188,1291,2018-05-06,453.12
63064,1291_189,1291,2018-12-13,286.69
63065,1291_190,1291,2018-07-18,406.68
63066,1291_191,1291,2018-08-06,0.93
63067,1291_192,1291,2018-12-11,0.0
63068,1291_193,1291,2018-11-02,428.82
63069,1291_194,1291,2018-06-18,143.96
63070,1291_195,1291,2018-12-02,334.52
63071,1291_196,1291,2018-07-15,345.71
63072,1291_197,1291,2018-11-26,395.32
63073,1291_198,1291,2018-05-30,149.28
63074,1291_199,1291,2018-12-25,363.08
63075,1291_200,1291,2018-10-07,16.22
63076,1291_201,1291,2018-06-16,161.15
63077,1291_202,1291,2018-09-14,401.76
63078,1291_203,1291,2018-08-19,0.0
63079,1291_204,1291,2018-04-28,161.12
63080,1291_205,1291,2018-08-08,441.95
63081,1291_206,1291,2018-08-16,0.0
63082,1291_207,1291,2018-09-13,168.77
63083,1291_208,1291,2018-12-16,518.9
63084,1291_209,1291,2018-05-21,0.0
63085,1291_210,1291,2018-05-03,0.0
63086,1291_211,1291,2018-11-27,0.0
63087,1291_212,1291,2018-07-01,638.15
63088,1291_213,1291,2018-10-22,577.8
63089,1291_214,1291,2018-10-02,46.44
63090,1291_215,1291,2018-12-10,45.79
63091,1291_216,1291,2018-11-13,171.47
63092,1291_217,1291,2018-05-31,403.95
63093,1291_218,1291,2018-05-25,232.22
63094,1291_219,1291,2018-08-04,222.32
63095,1291_220,1291,2018-07-29,790.15
63096,1291_221,1291,2018-09-13,780.62
63097,1291_222,1291,2018-12-06,0.0
63098,1291_223,1291,2018-07-17,422.0
63099,1291_224,1291,2018-05-13,123.83
63100,1291_225,1291,2018-05-04,796.8
63101,1291_226,1291,2018-08-03,505.31
63102,1291_227,1291,2018-11-27,199.15
63103,1291_228,1291,2018-04-28,0.0
63104,1291_229,1291,2018-12-10,749.44
63105,1291_230,1291,2018-08-20,226.8
63106,1291_231,1291,2018-09-16,0.0
63107,1291_232,1291,2018-09-01,690.17
63108,1291_233,1291,2018-06-23,46.75
63109,1291_234,1291,2018-08-03,0.0
63110,1291_235,1291,2018-11-10,0.0
63111,1291_236,1291,2018-08-15,265.01
63112,1291_237,1291,2018-05-20,27.99
63113,1291_238,1291,2018-08-05,1000.65
63114,1291_239,1291,2018-11-27,71.72
63115,1291_240,1291,2018-06-01,753.61
63116,1291_241,1291,2018-06-26,392.1
63117,1291_242,1291,2018-08-01,190.07
63118,1291_243,1291,2018-10-20,0.0
63119,1291_244,1291,2018-10-16,577.48
63120,1291_245,1291,2018-07-22,0.0
63121,1291_246,1291,2018-07-20,804.39
63122,1291_247,1291,2018-06-05,269.21
63123,1291_248,1291,2018-12-30,298.83
63124,1291_249,1291,2018-07-17,977.25
63125,1291_250,1291,2018-08-15,245.51
63126,1291_251,1291,2018-07-02,1070.53
63127,1291_252,1291,2018-09-29,371.1
63128,1291_253,1291,2018-12-23,413.74
63129,1291_254,1291,2018-07-11,739.26
63130,1291_255,1291,2018-07-14,203.02
63131,1291_256,1291,2018-09-26,557.17
63132,1291_257,1291,2018-04-27,682.3
63133,1291_258,1291,2018-07-09,69.33
63134,1291_259,1291,2018-05-10,358.95
63135,1291_260,1291,2018-12-28,110.32
63136,1291_261,1291,2018-10-28,272.34
63137,1291_262,1291,2018-10-20,818.3
63138,1291_263,1291,2018-09-27,429.94
63139,1291_264,1291,2018-12-12,990.57
63140,1291_265,1291,2018-09-05,646.54
63141,1291_266,1291,2018-12-19,0.0
63142,1291_267,1291,2018-09-20,498.13
63143,1291_268,1291,2018-07-23,231.58
63144,1291_269,1291,2018-06-09,377.14
63145,1291_270,1291,2018-07-31,0.0
63146,1291_271,1291,2018-12-10,391.25
63147,1291_272,1291,2018-07-05,618.66
63148,1291_273,1291,2018-10-02,99.81
63149,1291_274,1291,2018-11-13,142.38
63150,1291_275,1291,2018-07-21,463.76
63151,1291_276,1291,2018-08-17,236.72
63152,1291_277,1291,2018-10-20,42.32
63153,1291_278,1291,2018-12-01,231.33
63154,1291_279,1291,2018-10-23,285.22
63155,1291_280,1291,2018-12-11,0.0
63156,1291_281,1291,2018-12-05,162.91
63157,1291_282,1291,2018-06-24,299.61
63158,1291_283,1291,2018-07-01,436.17
63159,1291_284,1291,2018-09-28,0.0
63160,1291_285,1291,2018-04-27,581.98
63161,1291_286,1291,2018-10-25,36.05
63162,1291_287,1291,2018-09-21,129.78
63163,1291_288,1291,2018-06-04,920.69
63164,1291_289,1291,2018-10-06,268.68
63165,1291_290,1291,2018-11-20,148.22
63166,1291_291,1291,2018-11-25,168.38
63167,1291_292,1291,2018-12-14,461.66
63168,1291_293,1291,2018-09-16,0.0
63169,1291_294,1291,2018-08-06,0.0
63170,1291_295,1291,2018-07-18,0.0
63171,1291_296,1291,2018-09-04,50.55
63172,1291_297,1291,2018-07-21,621.71
63173,1291_298,1291,2018-10-08,647.9
63174,1291_299,1291,2018-05-30,280.71
63175,1291_300,1291,2018-12-01,339.87
63176,1291_301,1291,2018-11-16,598.13
63177,1291_302,1291,2018-12-12,26.27
63178,1291_303,1291,2018-12-17,394.77
63179,1291_304,1291,2018-05-07,366.68
63180,1291_305,1291,2018-06-27,19.83
63181,1291_306,1291,2018-09-26,44.12
63182,1291_307,1291,2018-05-22,403.35
63183,1291_308,1291,2018-05-13,0.0
63184,1291_309,1291,2018-04-29,192.06
63185,1291_310,1291,2018-10-11,0.0
63186,1291_311,1291,2018-11-12,379.03
63187,1291_312,1291,2018-07-08,289.98
63188,1291_313,1291,2018-08-10,670.31
63189,1291_314,1291,2018-07-22,591.19
63190,1291_315,1291,2018-12-17,232.2
63191,1291_316,1291,2018-09-14,225.55
63192,1291_317,1291,2018-09-21,13.78
63193,1291_318,1291,2018-11-28,427.01
63194,1291_319,1291,2018-10-01,0.0
63195,1291_320,1291,2018-05-21,225.46
63196,1291_321,1291,2018-04-28,0.0
63197,1291_322,1291,2018-09-28,632.52
63198,1291_323,1291,2018-06-01,677.11
63199,1291_324,1291,2018-11-22,350.71
63200,1291_325,1291,2018-06-24,313.52
63201,1291_326,1291,2018-10-21,246.01
63202,1291_327,1291,2018-05-16,40.24
63203,1291_328,1291,2018-11-16,32.66
63204,1291_329,1291,2018-07-17,448.64
63205,1291_330,1291,2018-08-23,0.0
63206,1291_331,1291,2018-07-01,326.46
63207,1291_332,1291,2018-08-14,612.67
63208,1291_333,1291,2018-11-17,0.0
63209,1291_334,1291,2018-09-10,57.85
63210,1291_335,1291,2018-10-11,412.63
63211,1291_336,1291,2018-06-19,552.75
63212,1291_337,1291,2018-10-08,105.01
63213,1291_338,1291,2018-11-26,425.97
63214,1291_339,1291,2018-08-22,695.11
63215,1291_340,1291,2018-12-26,24.19
63216,1291_341,1291,2018-09-17,393.45
63217,1291_342,1291,2018-06-28,227.72
63218,1291_343,1291,2018-10-07,375.77
63219,1291_344,1291,2018-10-20,460.99
63220,1291_345,1291,2018-05-04,499.01
63221,1291_346,1291,2018-07-10,0.0
63222,1291_347,1291,2018-09-12,266.84
63223,1291_348,1291,2018-08-17,551.88
63224,1291_349,1291,2018-07-21,266.19
63225,1291_350,1291,2018-05-13,0.0
63226,1291_351,1291,2018-06-25,253.27
63227,1291_352,1291,2018-10-24,328.51
63228,1291_353,1291,2018-12-17,0.0
63229,1291_354,1291,2018-08-14,49.18
63230,1291_355,1291,2018-10-25,664.88
63231,1291_356,1291,2018-10-31,565.92
63232,1291_357,1291,2018-07-14,381.97
63233,1291_358,1291,2018-12-15,0.0
63234,1291_359,1291,2018-10-06,325.68
63235,1291_360,1291,2018-04-30,446.98
63236,1291_361,1291,2018-10-29,609.04
63237,1291_362,1291,2018-12-29,461.68
63238,1291_363,1291,2018-12-08,39.41
63239,1291_364,1291,2018-10-14,207.33
63240,1291_365,1291,2018-08-15,412.99
63241,1291_366,1291,2018-07-14,443.27
63242,1291_367,1291,2018-10-29,689.59
63243,1291_368,1291,2018-08-21,50.45
63244,1291_369,1291,2018-10-11,26.81
63245,1291_370,1291,2018-12-10,575.4
63246,1291_371,1291,2018-11-29,32.65
63247,1291_372,1291,2018-07-02,205.16
63248,1291_373,1291,2018-11-08,507.81
63249,1291_374,1291,2018-06-06,0.0
63250,1291_375,1291,2018-10-07,13.8
63251,1291_376,1291,2018-09-24,455.15
63252,1291_377,1291,2018-08-31,354.97
63253,1291_378,1291,2018-06-12,766.96
63254,1291_379,1291,2018-10-15,284.96
63255,1291_380,1291,2018-05-18,264.88
63256,1291_381,1291,2018-11-24,17.49
63257,1291_382,1291,2018-07-13,0.0
63258,1291_383,1291,2018-05-13,0.0
63259,1291_384,1291,2018-11-02,268.52
63260,1291_385,1291,2018-08-11,123.68
63261,1291_386,1291,2018-08-31,504.87
63262,1291_387,1291,2018-06-25,0.0
63263,1291_388,1291,2018-09-01,412.31
63264,1291_389,1291,2018-05-13,298.02
63265,1291_390,1291,2018-10-13,544.78
63266,1291_391,1291,2018-09-30,101.0
63267,1291_392,1291,2018-11-29,0.0
63268,1291_393,1291,2018-08-09,0.0
63269,1291_394,1291,2018-07-28,147.03
63270,1291_395,1291,2018-07-21,582.02
63271,1291_396,1291,2018-06-27,193.3
63272,1291_397,1291,2018-11-16,529.61
63273,1291_398,1291,2018-07-27,107.41
63274,1291_399,1291,2018-06-04,507.15
63275,1291_400,1291,2018-07-02,0.0
63276,1291_401,1291,2018-06-22,59.35
63277,1291_402,1291,2018-09-02,316.3
63278,1291_403,1291,2018-09-23,96.58
63279,1291_404,1291,2018-10-25,475.78
63280,1291_405,1291,2018-11-26,431.17
63281,1291_406,1291,2018-06-22,612.96
63282,1291_407,1291,2018-10-22,362.38
63283,1291_408,1291,2018-06-28,1102.03
63284,1291_409,1291,2018-08-25,953.2
63285,1291_410,1291,2018-08-01,448.66
63286,1291_411,1291,2018-09-26,0.0
63287,1291_412,1291,2018-10-05,58.06
63288,1291_413,1291,2018-08-30,0.0
63289,1291_414,1291,2018-10-24,263.38
63290,1291_415,1291,2018-05-24,50.1
63291,1291_416,1291,2018-05-08,217.85
63292,1291_417,1291,2018-07-31,491.71
63293,1291_418,1291,2018-11-20,288.39
63294,1291_419,1291,2018-08-20,634.2
63295,1291_420,1291,2018-09-19,122.53
63296,1292_0,1292,2018-12-19,943.71
63297,1292_1,1292,2018-08-21,647.26
63298,1292_2,1292,2018-10-10,548.68
63299,1292_3,1292,2018-08-08,665.24
63300,1292_4,1292,2018-12-03,460.81
63301,1292_5,1292,2018-09-20,793.22
63302,1292_6,1292,2018-10-08,452.2
63303,1292_7,1292,2018-10-22,573.87
63304,1292_8,1292,2018-11-04,62.32
63305,1292_9,1292,2018-10-28,611.65
63306,1292_10,1292,2018-08-06,322.83
63307,1292_11,1292,2018-11-24,502.99
63308,1292_12,1292,2018-11-27,785.18
63309,1292_13,1292,2018-08-31,196.56
63310,1292_14,1292,2018-11-16,446.3
63311,1292_15,1292,2018-07-25,1436.97
63312,1292_16,1292,2018-12-07,1092.19
63313,1292_17,1292,2018-08-20,819.73
63314,1292_18,1292,2018-12-11,500.07
63315,1292_19,1292,2018-12-12,733.28
63316,1292_20,1292,2018-09-02,653.71
63317,1292_21,1292,2018-10-08,780.03
63318,1292_22,1292,2018-12-22,564.6
63319,1292_23,1292,2018-09-18,540.27
63320,1292_24,1292,2018-10-07,865.7
63321,1292_25,1292,2018-08-20,372.44
63322,1292_26,1292,2018-09-09,0.0
63323,1292_27,1292,2018-08-31,160.92
63324,1292_28,1292,2018-09-13,949.33
63325,1292_29,1292,2018-12-01,117.72
63326,1292_30,1292,2018-12-11,554.52
63327,1292_31,1292,2018-10-24,449.94
63328,1292_32,1292,2018-08-27,315.49
63329,1292_33,1292,2018-09-23,294.44
63330,1292_34,1292,2018-11-08,840.46
63331,1292_35,1292,2018-12-21,634.21
63332,1292_36,1292,2018-09-16,322.91
63333,1292_37,1292,2018-11-06,158.94
63334,1292_38,1292,2018-08-21,464.94
63335,1292_39,1292,2018-08-27,476.53
63336,1292_40,1292,2018-10-28,469.02
63337,1292_41,1292,2018-12-01,361.34
63338,1292_42,1292,2018-09-09,501.37
63339,1292_43,1292,2018-12-21,89.63
63340,1292_44,1292,2018-11-20,323.79
63341,1292_45,1292,2018-12-10,722.01
63342,1292_46,1292,2018-12-25,479.96
63343,1292_47,1292,2018-09-30,0.0
63344,1292_48,1292,2018-10-04,491.87
63345,1292_49,1292,2018-08-22,453.0
63346,1292_50,1292,2018-08-10,246.62
63347,1292_51,1292,2018-11-26,696.44
63348,1292_52,1292,2018-10-13,272.99
63349,1292_53,1292,2018-11-17,662.82
63350,1292_54,1292,2018-09-17,457.38
63351,1292_55,1292,2018-07-28,941.15
63352,1292_56,1292,2018-09-15,276.48
63353,1292_57,1292,2018-07-28,306.15
63354,1292_58,1292,2018-07-19,361.0
63355,1292_59,1292,2018-08-13,504.78
63356,1292_60,1292,2018-07-18,854.95
63357,1292_61,1292,2018-10-06,363.38
63358,1292_62,1292,2018-11-24,670.04
63359,1292_63,1292,2018-12-17,379.75
63360,1292_64,1292,2018-10-14,899.59
63361,1292_65,1292,2018-12-17,688.93
63362,1292_66,1292,2018-11-11,881.68
63363,1292_67,1292,2018-08-19,252.87
63364,1292_68,1292,2018-10-11,439.08
63365,1292_69,1292,2018-08-14,558.57
63366,1292_70,1292,2018-09-06,194.04
63367,1292_71,1292,2018-08-24,772.86
63368,1292_72,1292,2018-10-07,187.27
63369,1292_73,1292,2018-10-26,261.44
63370,1292_74,1292,2018-09-26,44.95
63371,1292_75,1292,2018-11-25,279.31
63372,1292_76,1292,2018-10-21,324.42
63373,1292_77,1292,2018-10-26,493.92
63374,1292_78,1292,2018-10-22,255.45
63375,1292_79,1292,2018-10-20,1038.15
63376,1292_80,1292,2018-11-24,542.58
63377,1292_81,1292,2018-10-16,365.27
63378,1292_82,1292,2018-10-23,409.36
63379,1292_83,1292,2018-09-26,372.64
63380,1292_84,1292,2018-10-26,410.49
63381,1292_85,1292,2018-11-07,686.74
63382,1292_86,1292,2018-09-30,976.1
63383,1292_87,1292,2018-11-01,820.57
63384,1292_88,1292,2018-10-05,215.41
63385,1292_89,1292,2018-11-07,368.89
63386,1292_90,1292,2018-10-12,859.61
63387,1292_91,1292,2018-09-25,431.56
63388,1292_92,1292,2018-10-19,741.79
63389,1292_93,1292,2018-10-17,521.29
63390,1292_94,1292,2018-10-15,965.76
63391,1292_95,1292,2018-09-11,417.49
63392,1292_96,1292,2018-08-25,626.27
63393,1292_97,1292,2018-12-06,269.15
63394,1292_98,1292,2018-10-18,468.64
63395,1292_99,1292,2018-12-10,338.78
63396,1292_100,1292,2018-09-06,560.71
63397,1292_101,1292,2018-07-29,464.68
63398,1292_102,1292,2018-10-23,679.81
63399,1292_103,1292,2018-08-08,223.26
63400,1292_104,1292,2018-08-17,79.59
63401,1292_105,1292,2018-08-06,644.64
63402,1292_106,1292,2018-09-20,605.85
63403,1292_107,1292,2018-11-22,581.28
63404,1292_108,1292,2018-09-29,37.21
63405,1292_109,1292,2018-12-27,357.3
63406,1292_110,1292,2018-08-07,348.68
63407,1292_111,1292,2018-12-14,154.1
63408,1292_112,1292,2018-09-14,1163.98
63409,1292_113,1292,2018-07-20,890.89
63410,1292_114,1292,2018-09-29,297.77
63411,1292_115,1292,2018-08-03,511.61
63412,1292_116,1292,2018-12-02,246.51
63413,1292_117,1292,2018-08-27,272.62
63414,1292_118,1292,2018-08-01,931.91
63415,1292_119,1292,2018-09-25,491.74
63416,1292_120,1292,2018-07-23,531.7
