,id,user_id,message_date
33090,1206_107,1206,2018-09-23
33091,1206_110,1206,2018-09-20
33092,1206_111,1206,2018-07-12
33093,1206_119,1206,2018-12-12
33094,1206_122,1206,2018-10-04
33095,1206_123,1206,2018-11-09
33096,1206_124,1206,2018-07-27
33097,1206_127,1206,2018-07-25
33098,1206_129,1206,2018-11-01
33099,1206_131,1206,2018-12-05
33100,1206_132,1206,2018-07-31
33101,1206_133,1206,2018-07-21
33102,1206_135,1206,2018-07-29
33103,1206_138,1206,2018-11-05
33104,1206_139,1206,2018-12-14
33105,1206_140,1206,2018-09-07
33106,1206_142,1206,2018-12-31
33107,1206_144,1206,2018-09-26
33108,1206_145,1206,2018-10-20
33109,1206_146,1206,2018-09-04
33110,1206_147,1206,2018-11-17
33111,1206_148,1206,2018-09-27
33112,1206_149,1206,2018-08-26
33113,1206_150,1206,2018-09-27
33114,1206_151,1206,2018-12-13
33115,1206_153,1206,2018-11-19
33116,1206_156,1206,2018-12-13
33117,1206_158,1206,2018-11-09
33118,1206_160,1206,2018-09-10
33119,1206_161,1206,2018-08-26
33120,1206_162,1206,2018-09-14
33121,1206_164,1206,2018-09-25
33122,1206_165,1206,2018-09-07
33123,1206_166,1206,2018-07-29
33124,1206_173,1206,2018-12-16
33125,1206_177,1206,2018-07-23
33126,1206_178,1206,2018-09-17
33127,1206_180,1206,2018-11-02
33128,1206_181,1206,2018-07-24
33129,1206_182,1206,2018-11-16
33130,1206_183,1206,2018-10-18
33131,1206_186,1206,2018-12-28
33132,1206_189,1206,2018-10-07
33133,1206_193,1206,2018-09-11
33134,1206_198,1206,2018-08-01
33135,1206_200,1206,2018-11-07
33136,1206_201,1206,2018-11-12
33137,1206_202,1206,2018-10-08
33138,1206_203,1206,2018-12-04
33139,1206_206,1206,2018-09-16
33140,1206_207,1206,2018-11-12
33141,1206_210,1206,2018-09-24
33142,1206_211,1206,2018-12-02
33143,1206_216,1206,2018-09-22
33144,1206_219,1206,2018-08-05
33145,1206_220,1206,2018-12-27
33146,1206_221,1206,2018-10-19
33147,1206_222,1206,2018-11-19
33148,1206_223,1206,2018-07-29
33149,1206_224,1206,2018-09-29
33150,1206_225,1206,2018-08-26
33151,1206_226,1206,2018-12-27
33152,1206_227,1206,2018-07-17
33153,1206_228,1206,2018-12-25
33154,1206_230,1206,2018-10-23
33155,1206_233,1206,2018-10-31
33156,1206_235,1206,2018-08-16
33157,1206_237,1206,2018-12-23
33158,1206_238,1206,2018-11-23
33159,1206_240,1206,2018-10-19
33160,1206_241,1206,2018-08-04
33161,1206_242,1206,2018-07-31
33162,1206_244,1206,2018-10-05
33163,1206_246,1206,2018-11-17
33164,1206_249,1206,2018-08-15
33165,1206_250,1206,2018-11-05
33166,1206_252,1206,2018-11-07
33167,1206_254,1206,2018-08-13
33168,1206_255,1206,2018-10-29
33169,1206_256,1206,2018-12-06
33170,1206_258,1206,2018-09-15
33171,1206_259,1206,2018-07-15
33172,1206_261,1206,2018-12-17
33173,1206_264,1206,2018-09-27
33174,1206_265,1206,2018-12-23
33175,1206_266,1206,2018-12-13
33176,1206_270,1206,2018-11-29
33177,1206_271,1206,2018-07-25
33178,1206_272,1206,2018-11-19
33179,1206_274,1206,2018-09-04
33180,1206_275,1206,2018-09-07
33181,1206_277,1206,2018-09-22
33182,1206_278,1206,2018-08-15
33183,1206_279,1206,2018-12-12
33184,1206_280,1206,2018-09-30
33185,1206_281,1206,2018-12-24
33186,1206_287,1206,2018-11-24
33187,1206_289,1206,2018-12-16
33188,1206_290,1206,2018-08-09
33189,1206_293,1206,2018-07-27
33190,1207_1,1207,2018-12-26
33191,1207_3,1207,2018-12-28
33192,1207_5,1207,2018-12-31
33193,1207_20,1207,2018-12-25
33194,1207_23,1207,2018-12-23
33195,1207_33,1207,2018-12-25
33196,1207_37,1207,2018-12-28
33197,1207_39,1207,2018-12-30
33198,1207_51,1207,2018-12-25
33199,1209_0,1209,2018-10-17
33200,1209_1,1209,2018-09-11
33201,1209_5,1209,2018-12-03
33202,1209_6,1209,2018-10-19
33203,1209_7,1209,2018-12-22
33204,1209_13,1209,2018-11-21
33205,1209_14,1209,2018-10-13
33206,1209_15,1209,2018-12-14
33207,1209_16,1209,2018-10-21
33208,1209_17,1209,2018-10-24
33209,1209_18,1209,2018-09-01
33210,1209_19,1209,2018-10-06
33211,1209_20,1209,2018-09-30
33212,1209_21,1209,2018-10-01
33213,1209_23,1209,2018-09-19
33214,1209_24,1209,2018-09-17
33215,1209_27,1209,2018-10-02
33216,1209_28,1209,2018-08-30
33217,1209_30,1209,2018-12-05
33218,1209_32,1209,2018-12-22
33219,1209_33,1209,2018-12-18
33220,1209_34,1209,2018-09-24
33221,1209_35,1209,2018-11-16
33222,1209_37,1209,2018-12-31
33223,1209_40,1209,2018-10-12
33224,1209_44,1209,2018-12-11
33225,1209_46,1209,2018-11-27
33226,1209_47,1209,2018-12-17
33227,1209_49,1209,2018-09-27
33228,1209_52,1209,2018-11-29
33229,1209_53,1209,2018-12-20
33230,1209_54,1209,2018-11-17
33231,1209_55,1209,2018-11-09
33232,1209_56,1209,2018-10-23
33233,1209_57,1209,2018-11-19
33234,1209_59,1209,2018-09-15
33235,1209_61,1209,2018-11-26
33236,1209_62,1209,2018-12-08
33237,1209_63,1209,2018-12-16
33238,1209_64,1209,2018-08-30
33239,1209_65,1209,2018-12-16
33240,1209_66,1209,2018-11-20
33241,1209_69,1209,2018-12-30
33242,1209_70,1209,2018-09-12
33243,1209_71,1209,2018-11-26
33244,1209_72,1209,2018-11-06
33245,1209_73,1209,2018-11-18
33246,1209_74,1209,2018-09-13
33247,1209_77,1209,2018-10-25
33248,1209_81,1209,2018-11-22
33249,1209_82,1209,2018-12-03
33250,1209_85,1209,2018-11-22
33251,1209_86,1209,2018-11-24
33252,1209_87,1209,2018-12-05
33253,1209_88,1209,2018-09-29
33254,1209_89,1209,2018-12-10
33255,1209_90,1209,2018-09-23
33256,1209_92,1209,2018-09-29
33257,1209_93,1209,2018-09-01
33258,1209_94,1209,2018-09-27
33259,1209_95,1209,2018-12-02
33260,1209_97,1209,2018-09-13
33261,1209_99,1209,2018-11-19
33262,1209_101,1209,2018-11-12
33263,1209_107,1209,2018-11-09
33264,1209_108,1209,2018-11-17
33265,1209_111,1209,2018-10-14
33266,1209_112,1209,2018-11-26
33267,1209_114,1209,2018-11-26
33268,1209_116,1209,2018-12-09
33269,1209_117,1209,2018-11-23
33270,1209_118,1209,2018-10-09
33271,1209_119,1209,2018-09-14
33272,1209_120,1209,2018-11-02
33273,1209_121,1209,2018-09-04
33274,1209_122,1209,2018-09-05
33275,1209_123,1209,2018-10-09
33276,1209_124,1209,2018-09-17
33277,1209_125,1209,2018-11-05
33278,1209_126,1209,2018-12-31
33279,1209_127,1209,2018-09-02
33280,1209_128,1209,2018-10-21
33281,1209_130,1209,2018-11-19
33282,1209_131,1209,2018-09-23
33283,1209_133,1209,2018-10-04
33284,1209_134,1209,2018-11-15
33285,1209_135,1209,2018-09-14
33286,1209_137,1209,2018-10-08
33287,1209_138,1209,2018-09-17
33288,1209_139,1209,2018-10-20
33289,1209_140,1209,2018-11-26
33290,1209_143,1209,2018-11-01
33291,1209_144,1209,2018-12-24
33292,1209_145,1209,2018-08-31
33293,1209_147,1209,2018-10-26
33294,1209_148,1209,2018-10-14
33295,1209_149,1209,2018-09-12
33296,1209_150,1209,2018-09-07
33297,1209_151,1209,2018-09-18
33298,1209_152,1209,2018-10-21
33299,1209_153,1209,2018-11-22
33300,1209_154,1209,2018-11-02
33301,1209_156,1209,2018-12-09
33302,1209_159,1209,2018-09-20
33303,1209_160,1209,2018-09-25
33304,1209_163,1209,2018-11-08
33305,1209_164,1209,2018-10-27
33306,1209_165,1209,2018-12-22
33307,1209_166,1209,2018-11-10
33308,1209_168,1209,2018-10-09
33309,1209_169,1209,2018-10-11
33310,1209_171,1209,2018-09-16
33311,1209_172,1209,2018-09-03
33312,1209_174,1209,2018-10-21
33313,1209_175,1209,2018-11-19
33314,1209_176,1209,2018-11-16
33315,1209_177,1209,2018-10-28
33316,1209_178,1209,2018-10-04
33317,1209_179,1209,2018-10-27
33318,1209_182,1209,2018-10-12
33319,1209_183,1209,2018-12-26
33320,1209_184,1209,2018-08-29
33321,1209_185,1209,2018-12-28
33322,1209_186,1209,2018-12-04
33323,1209_187,1209,2018-11-29
33324,1211_0,1211,2018-11-25
33325,1211_1,1211,2018-12-03
33326,1211_2,1211,2018-12-13
33327,1211_3,1211,2018-08-24
33328,1211_4,1211,2018-12-31
33329,1211_5,1211,2018-09-29
33330,1211_6,1211,2018-07-25
33331,1211_7,1211,2018-09-22
33332,1211_8,1211,2018-08-17
33333,1211_9,1211,2018-08-06
33334,1211_10,1211,2018-10-05
33335,1211_11,1211,2018-09-30
33336,1211_12,1211,2018-09-17
33337,1211_13,1211,2018-10-27
33338,1211_14,1211,2018-09-12
33339,1211_15,1211,2018-10-17
33340,1211_16,1211,2018-10-02
33341,1211_17,1211,2018-09-21
33342,1211_18,1211,2018-08-05
33343,1211_19,1211,2018-10-09
33344,1211_20,1211,2018-12-02
33345,1211_21,1211,2018-07-16
33346,1211_22,1211,2018-11-07
33347,1211_23,1211,2018-09-11
33348,1211_24,1211,2018-08-26
33349,1211_25,1211,2018-10-17
33350,1211_26,1211,2018-08-02
33351,1211_27,1211,2018-11-24
33352,1211_28,1211,2018-08-03
33353,1211_29,1211,2018-10-09
33354,1211_30,1211,2018-07-19
33355,1211_31,1211,2018-10-04
33356,1211_32,1211,2018-07-27
33357,1211_33,1211,2018-10-16
33358,1211_34,1211,2018-07-21
33359,1211_35,1211,2018-08-24
33360,1211_36,1211,2018-10-14
33361,1211_37,1211,2018-08-30
33362,1211_38,1211,2018-08-01
33363,1211_39,1211,2018-08-22
33364,1211_40,1211,2018-09-30
33365,1211_41,1211,2018-08-05
33366,1211_42,1211,2018-11-16
33367,1211_43,1211,2018-08-03
33368,1211_44,1211,2018-10-25
33369,1211_45,1211,2018-12-30
33370,1211_46,1211,2018-11-09
33371,1211_47,1211,2018-11-05
33372,1211_48,1211,2018-11-27
33373,1211_49,1211,2018-08-22
33374,1211_50,1211,2018-07-14
33375,1211_51,1211,2018-12-26
33376,1211_52,1211,2018-08-11
33377,1211_53,1211,2018-07-29
33378,1211_54,1211,2018-11-02
33379,1211_55,1211,2018-11-06
33380,1211_56,1211,2018-10-30
33381,1211_57,1211,2018-11-25
33382,1211_58,1211,2018-12-17
33383,1211_59,1211,2018-08-28
33384,1211_60,1211,2018-09-05
33385,1211_61,1211,2018-09-19
33386,1211_62,1211,2018-09-29
33387,1211_63,1211,2018-10-20
33388,1211_64,1211,2018-09-18
33389,1211_65,1211,2018-09-21
33390,1211_66,1211,2018-07-28
33391,1211_67,1211,2018-10-13
33392,1211_68,1211,2018-11-21
33393,1211_69,1211,2018-07-25
33394,1211_70,1211,2018-11-27
33395,1211_71,1211,2018-07-25
33396,1211_72,1211,2018-12-28
33397,1211_73,1211,2018-09-25
33398,1211_74,1211,2018-07-27
33399,1211_75,1211,2018-07-24
33400,1211_76,1211,2018-09-01
33401,1211_77,1211,2018-08-17
33402,1211_78,1211,2018-09-21
33403,1211_79,1211,2018-11-21
33404,1211_80,1211,2018-08-20
33405,1211_81,1211,2018-09-28
33406,1211_82,1211,2018-08-04
33407,1211_83,1211,2018-07-18
33408,1211_84,1211,2018-11-20
33409,1211_85,1211,2018-11-08
33410,1211_86,1211,2018-09-09
33411,1211_87,1211,2018-08-04
33412,1211_88,1211,2018-12-17
33413,1211_89,1211,2018-07-19
33414,1211_90,1211,2018-09-02
33415,1211_91,1211,2018-08-18
33416,1211_92,1211,2018-12-02
33417,1211_93,1211,2018-09-01
33418,1211_94,1211,2018-07-14
33419,1211_95,1211,2018-10-04
33420,1211_96,1211,2018-08-04
33421,1211_97,1211,2018-10-20
33422,1211_98,1211,2018-08-05
33423,1211_99,1211,2018-12-25
33424,1211_100,1211,2018-07-30
33425,1211_101,1211,2018-07-23
33426,1211_102,1211,2018-12-30
33427,1211_103,1211,2018-10-31
33428,1211_104,1211,2018-11-24
33429,1211_105,1211,2018-09-08
33430,1211_106,1211,2018-08-26
33431,1211_107,1211,2018-08-30
33432,1211_108,1211,2018-12-14
33433,1211_109,1211,2018-11-08
33434,1211_110,1211,2018-11-03
33435,1211_111,1211,2018-07-14
33436,1211_112,1211,2018-08-07
33437,1211_113,1211,2018-12-26
33438,1211_114,1211,2018-09-26
33439,1211_115,1211,2018-11-01
33440,1211_116,1211,2018-10-25
33441,1211_117,1211,2018-12-30
33442,1211_118,1211,2018-08-01
33443,1211_119,1211,2018-11-26
33444,1211_120,1211,2018-10-31
33445,1211_121,1211,2018-12-29
33446,1211_122,1211,2018-12-27
33447,1211_123,1211,2018-12-07
33448,1211_124,1211,2018-10-18
33449,1211_125,1211,2018-10-15
33450,1211_126,1211,2018-07-24
33451,1211_127,1211,2018-08-29
33452,1211_128,1211,2018-09-30
33453,1211_129,1211,2018-08-22
33454,1211_130,1211,2018-12-24
33455,1211_131,1211,2018-11-11
33456,1211_132,1211,2018-12-20
33457,1211_133,1211,2018-07-19
33458,1211_134,1211,2018-10-23
33459,1211_135,1211,2018-11-09
33460,1211_136,1211,2018-11-26
33461,1211_137,1211,2018-10-18
33462,1211_138,1211,2018-10-29
33463,1211_139,1211,2018-09-12
33464,1211_140,1211,2018-10-10
33465,1211_141,1211,2018-08-22
33466,1211_142,1211,2018-08-12
33467,1211_143,1211,2018-11-17
33468,1211_144,1211,2018-11-26
33469,1211_145,1211,2018-11-23
33470,1211_146,1211,2018-09-23
33471,1211_147,1211,2018-10-25
33472,1211_148,1211,2018-12-19
33473,1211_149,1211,2018-08-19
33474,1211_150,1211,2018-07-15
33475,1211_151,1211,2018-12-04
33476,1211_152,1211,2018-10-25
33477,1211_153,1211,2018-09-18
33478,1211_154,1211,2018-11-21
33479,1211_155,1211,2018-12-25
33480,1211_156,1211,2018-07-29
33481,1211_157,1211,2018-12-11
33482,1211_158,1211,2018-10-19
33483,1211_159,1211,2018-09-22
33484,1211_160,1211,2018-08-21
33485,1211_161,1211,2018-10-07
33486,1211_162,1211,2018-11-11
33487,1211_163,1211,2018-07-23
33488,1211_164,1211,2018-10-23
33489,1211_165,1211,2018-08-07
33490,1211_166,1211,2018-12-30
33491,1211_167,1211,2018-08-01
33492,1211_168,1211,2018-10-31
33493,1211_169,1211,2018-10-27
33494,1211_170,1211,2018-11-11
33495,1211_171,1211,2018-11-29
33496,1211_172,1211,2018-08-23
33497,1211_173,1211,2018-10-22
33498,1211_174,1211,2018-08-10
33499,1211_175,1211,2018-07-19
33500,1211_176,1211,2018-10-21
33501,1211_177,1211,2018-07-19
33502,1211_178,1211,2018-10-16
33503,1211_179,1211,2018-11-29
33504,1211_180,1211,2018-09-13
33505,1211_181,1211,2018-10-12
33506,1211_182,1211,2018-11-24
33507,1211_183,1211,2018-07-14
33508,1211_184,1211,2018-07-25
33509,1211_185,1211,2018-09-24
33510,1211_186,1211,2018-11-04
33511,1211_187,1211,2018-08-04
33512,1211_188,1211,2018-07-30
33513,1211_189,1211,2018-09-29
33514,1211_190,1211,2018-12-02
33515,1211_191,1211,2018-11-29
33516,1211_192,1211,2018-09-27
33517,1211_193,1211,2018-08-30
33518,1211_194,1211,2018-09-28
33519,1211_195,1211,2018-12-27
33520,1211_196,1211,2018-09-06
33521,1211_197,1211,2018-11-25
33522,1211_198,1211,2018-07-23
33523,1211_199,1211,2018-10-23
33524,1211_200,1211,2018-07-15
33525,1211_201,1211,2018-09-11
33526,1211_202,1211,2018-07-23
33527,1211_203,1211,2018-11-14
33528,1211_204,1211,2018-11-25
33529,1211_205,1211,2018-09-13
33530,1211_206,1211,2018-11-17
33531,1211_207,1211,2018-10-24
33532,1211_208,1211,2018-10-06
33533,1211_209,1211,2018-10-05
33534,1211_210,1211,2018-09-16
33535,1211_211,1211,2018-10-21
33536,1211_212,1211,2018-10-29
33537,1211_213,1211,2018-12-06
33538,1211_214,1211,2018-08-06
33539,1211_215,1211,2018-10-11
33540,1211_216,1211,2018-10-22
33541,1211_217,1211,2018-10-25
33542,1211_218,1211,2018-10-29
33543,1211_219,1211,2018-11-10
33544,1211_220,1211,2018-12-22
33545,1211_221,1211,2018-10-06
33546,1211_222,1211,2018-09-01
33547,1211_223,1211,2018-11-13
33548,1211_224,1211,2018-10-17
33549,1211_225,1211,2018-12-21
33550,1211_226,1211,2018-10-07
33551,1211_227,1211,2018-12-13
33552,1211_228,1211,2018-12-11
33553,1211_229,1211,2018-08-21
33554,1211_230,1211,2018-10-20
33555,1211_231,1211,2018-07-28
33556,1211_232,1211,2018-08-20
33557,1211_233,1211,2018-09-24
33558,1211_234,1211,2018-12-29
33559,1211_235,1211,2018-12-19
33560,1211_236,1211,2018-12-02
33561,1211_237,1211,2018-08-04
33562,1211_238,1211,2018-08-16
33563,1211_239,1211,2018-09-21
33564,1211_240,1211,2018-08-20
33565,1211_241,1211,2018-12-09
33566,1211_242,1211,2018-11-17
33567,1211_243,1211,2018-10-03
33568,1211_244,1211,2018-12-12
33569,1211_245,1211,2018-07-24
33570,1211_246,1211,2018-10-16
33571,1211_247,1211,2018-10-28
33572,1211_248,1211,2018-08-13
33573,1211_249,1211,2018-10-12
33574,1211_250,1211,2018-08-16
33575,1211_251,1211,2018-08-08
33576,1211_252,1211,2018-09-30
33577,1211_253,1211,2018-11-19
33578,1211_254,1211,2018-09-08
33579,1211_255,1211,2018-09-16
33580,1211_256,1211,2018-11-21
33581,1211_257,1211,2018-11-28
33582,1211_258,1211,2018-09-30
33583,1211_259,1211,2018-11-11
33584,1211_260,1211,2018-10-24
33585,1211_261,1211,2018-09-19
33586,1211_262,1211,2018-12-14
33587,1211_263,1211,2018-09-22
33588,1211_264,1211,2018-08-01
33589,1211_265,1211,2018-11-29
33590,1211_266,1211,2018-09-02
33591,1211_267,1211,2018-12-11
33592,1211_268,1211,2018-07-20
33593,1211_269,1211,2018-08-23
33594,1211_270,1211,2018-07-24
33595,1211_271,1211,2018-09-25
33596,1211_272,1211,2018-12-02
33597,1211_273,1211,2018-08-25
33598,1211_274,1211,2018-10-13
33599,1211_275,1211,2018-10-20
33600,1211_276,1211,2018-12-05
33601,1211_277,1211,2018-08-28
33602,1211_278,1211,2018-10-27
33603,1211_279,1211,2018-07-25
33604,1211_280,1211,2018-08-27
33605,1211_281,1211,2018-08-02
33606,1211_282,1211,2018-07-25
33607,1211_283,1211,2018-11-19
33608,1211_284,1211,2018-11-01
33609,1211_285,1211,2018-08-21
33610,1211_286,1211,2018-11-11
33611,1211_287,1211,2018-07-18
33612,1211_288,1211,2018-07-26
33613,1211_289,1211,2018-12-09
33614,1211_290,1211,2018-09-18
33615,1211_291,1211,2018-10-02
33616,1211_292,1211,2018-08-13
33617,1211_293,1211,2018-07-15
33618,1211_294,1211,2018-11-12
33619,1211_295,1211,2018-11-21
33620,1211_296,1211,2018-11-02
33621,1211_297,1211,2018-08-26
33622,1211_298,1211,2018-08-11
33623,1211_299,1211,2018-11-03
33624,1211_300,1211,2018-12-07
33625,1211_301,1211,2018-07-14
33626,1211_302,1211,2018-12-18
33627,1211_303,1211,2018-09-18
33628,1211_304,1211,2018-10-05
33629,1211_305,1211,2018-08-18
33630,1211_306,1211,2018-08-31
33631,1211_307,1211,2018-09-12
33632,1211_308,1211,2018-11-02
33633,1211_309,1211,2018-12-05
33634,1211_310,1211,2018-11-13
33635,1211_311,1211,2018-10-23
33636,1211_312,1211,2018-08-30
33637,1211_313,1211,2018-08-29
33638,1211_314,1211,2018-12-13
33639,1211_315,1211,2018-10-24
33640,1211_316,1211,2018-08-10
33641,1211_317,1211,2018-08-26
33642,1212_0,1212,2018-08-16
33643,1212_4,1212,2018-11-18
33644,1212_7,1212,2018-10-08
33645,1212_10,1212,2018-10-24
33646,1212_13,1212,2018-08-10
33647,1212_17,1212,2018-12-17
33648,1212_19,1212,2018-11-24
33649,1212_21,1212,2018-12-04
33650,1212_23,1212,2018-10-09
33651,1212_24,1212,2018-09-21
33652,1212_28,1212,2018-09-17
33653,1212_29,1212,2018-08-11
33654,1212_33,1212,2018-09-19
33655,1212_38,1212,2018-12-22
33656,1212_41,1212,2018-09-21
33657,1212_45,1212,2018-12-04
33658,1212_46,1212,2018-08-25
33659,1212_47,1212,2018-08-22
33660,1212_50,1212,2018-10-03
33661,1212_51,1212,2018-11-11
33662,1212_54,1212,2018-09-16
33663,1212_55,1212,2018-12-25
33664,1212_57,1212,2018-09-21
33665,1212_59,1212,2018-08-07
33666,1212_61,1212,2018-10-22
33667,1212_64,1212,2018-12-31
33668,1212_67,1212,2018-09-30
33669,1212_68,1212,2018-09-30
33670,1212_69,1212,2018-09-02
33671,1212_71,1212,2018-11-08
33672,1212_72,1212,2018-08-22
33673,1212_73,1212,2018-12-10
33674,1212_74,1212,2018-10-23
33675,1212_76,1212,2018-12-29
33676,1212_78,1212,2018-11-18
33677,1212_80,1212,2018-09-11
33678,1212_82,1212,2018-09-30
33679,1212_84,1212,2018-11-07
33680,1212_86,1212,2018-10-18
33681,1212_89,1212,2018-11-14
33682,1212_93,1212,2018-10-13
33683,1212_95,1212,2018-11-02
33684,1212_98,1212,2018-11-24
33685,1212_99,1212,2018-07-30
33686,1212_100,1212,2018-11-23
33687,1212_102,1212,2018-12-30
33688,1212_104,1212,2018-09-06
33689,1212_105,1212,2018-10-23
33690,1212_108,1212,2018-10-14
33691,1212_109,1212,2018-09-15
33692,1212_112,1212,2018-08-18
33693,1212_115,1212,2018-09-08
33694,1212_116,1212,2018-11-20
33695,1212_120,1212,2018-10-22
33696,1212_121,1212,2018-10-23
33697,1212_122,1212,2018-07-28
33698,1212_123,1212,2018-12-13
33699,1212_127,1212,2018-12-30
33700,1212_129,1212,2018-12-04
33701,1212_132,1212,2018-10-10
33702,1212_137,1212,2018-08-18
33703,1212_142,1212,2018-12-21
33704,1212_143,1212,2018-10-29
33705,1212_144,1212,2018-08-16
33706,1212_145,1212,2018-10-07
33707,1212_147,1212,2018-12-27
33708,1212_150,1212,2018-12-14
33709,1212_152,1212,2018-08-10
33710,1212_153,1212,2018-08-21
33711,1212_154,1212,2018-11-21
33712,1212_158,1212,2018-12-20
33713,1212_166,1212,2018-11-01
33714,1212_167,1212,2018-09-28
33715,1212_168,1212,2018-08-08
33716,1212_173,1212,2018-10-25
33717,1212_175,1212,2018-11-26
33718,1212_179,1212,2018-10-29
33719,1212_181,1212,2018-11-24
33720,1212_184,1212,2018-12-16
33721,1212_185,1212,2018-12-10
33722,1212_186,1212,2018-07-30
33723,1212_187,1212,2018-08-02
33724,1212_190,1212,2018-12-01
33725,1212_191,1212,2018-11-25
33726,1212_192,1212,2018-12-30
33727,1212_194,1212,2018-12-09
33728,1212_198,1212,2018-11-09
33729,1212_200,1212,2018-10-09
33730,1212_202,1212,2018-08-08
33731,1212_203,1212,2018-08-15
33732,1212_204,1212,2018-11-08
33733,1212_205,1212,2018-09-04
33734,1212_206,1212,2018-08-29
33735,1212_207,1212,2018-09-19
33736,1212_208,1212,2018-11-24
33737,1212_212,1212,2018-08-04
33738,1212_213,1212,2018-08-05
33739,1212_214,1212,2018-10-14
33740,1212_217,1212,2018-11-22
33741,1212_218,1212,2018-12-02
33742,1212_219,1212,2018-09-22
33743,1212_221,1212,2018-12-16
33744,1212_223,1212,2018-10-20
33745,1212_228,1212,2018-08-15
33746,1212_229,1212,2018-12-03
33747,1212_230,1212,2018-09-07
33748,1212_235,1212,2018-09-13
33749,1212_236,1212,2018-12-16
33750,1212_237,1212,2018-10-20
33751,1212_238,1212,2018-10-25
33752,1212_241,1212,2018-10-07
33753,1212_242,1212,2018-10-07
33754,1212_243,1212,2018-12-31
33755,1212_244,1212,2018-11-23
33756,1212_248,1212,2018-12-30
33757,1212_250,1212,2018-12-29
33758,1212_255,1212,2018-10-25
33759,1212_256,1212,2018-09-25
33760,1212_257,1212,2018-08-30
33761,1212_260,1212,2018-08-13
33762,1212_263,1212,2018-08-26
33763,1212_265,1212,2018-10-03
33764,1212_266,1212,2018-09-19
33765,1212_268,1212,2018-11-11
33766,1212_270,1212,2018-11-08
33767,1212_272,1212,2018-12-15
33768,1212_274,1212,2018-11-13
33769,1212_275,1212,2018-09-07
33770,1212_276,1212,2018-10-02
33771,1212_277,1212,2018-09-19
33772,1212_279,1212,2018-10-04
33773,1212_282,1212,2018-11-19
33774,1212_283,1212,2018-12-18
33775,1212_286,1212,2018-11-05
33776,1212_288,1212,2018-08-15
33777,1212_290,1212,2018-12-11
33778,1212_291,1212,2018-12-01
33779,1212_296,1212,2018-09-14
33780,1212_301,1212,2018-08-11
33781,1212_303,1212,2018-09-24
33782,1212_304,1212,2018-11-27
33783,1212_305,1212,2018-09-21
33784,1212_307,1212,2018-10-03
33785,1212_308,1212,2018-09-15
33786,1212_309,1212,2018-08-17
33787,1212_310,1212,2018-09-13
33788,1212_313,1212,2018-08-31
33789,1212_314,1212,2018-10-11
33790,1212_315,1212,2018-08-08
33791,1212_317,1212,2018-11-06
33792,1212_318,1212,2018-08-02
33793,1212_319,1212,2018-12-14
33794,1212_320,1212,2018-10-22
33795,1212_324,1212,2018-09-11
33796,1212_326,1212,2018-08-28
33797,1212_327,1212,2018-08-15
33798,1212_329,1212,2018-12-14
33799,1212_330,1212,2018-09-22
33800,1212_331,1212,2018-11-19
33801,1212_333,1212,2018-11-21
33802,1212_335,1212,2018-08-11
33803,1212_337,1212,2018-09-14
33804,1212_339,1212,2018-10-10
33805,1212_340,1212,2018-08-04
33806,1212_344,1212,2018-11-12
33807,1212_345,1212,2018-10-11
33808,1212_346,1212,2018-10-09
33809,1212_348,1212,2018-12-20
33810,1213_0,1213,2018-12-08
33811,1213_1,1213,2018-12-14
33812,1213_2,1213,2018-12-19
33813,1213_3,1213,2018-12-22
33814,1213_5,1213,2018-12-16
33815,1213_7,1213,2018-12-23
33816,1213_8,1213,2018-12-16
33817,1213_9,1213,2018-12-18
33818,1213_10,1213,2018-11-29
33819,1213_13,1213,2018-12-20
33820,1213_14,1213,2018-12-07
33821,1213_15,1213,2018-12-19
33822,1213_16,1213,2018-12-19
33823,1213_18,1213,2018-12-08
33824,1213_19,1213,2018-12-21
33825,1213_20,1213,2018-12-25
33826,1213_24,1213,2018-12-06
33827,1213_25,1213,2018-11-30
33828,1213_26,1213,2018-11-27
33829,1213_27,1213,2018-12-28
33830,1213_28,1213,2018-12-14
33831,1213_29,1213,2018-12-02
33832,1213_30,1213,2018-12-18
33833,1213_31,1213,2018-12-20
33834,1213_32,1213,2018-12-20
33835,1213_33,1213,2018-12-14
33836,1213_34,1213,2018-12-13
33837,1213_35,1213,2018-12-15
33838,1213_37,1213,2018-11-30
33839,1213_38,1213,2018-12-10
33840,1213_39,1213,2018-11-30
33841,1213_40,1213,2018-12-10
33842,1213_42,1213,2018-12-02
33843,1213_43,1213,2018-12-02
33844,1213_44,1213,2018-12-14
33845,1213_45,1213,2018-12-07
33846,1213_46,1213,2018-12-12
33847,1213_49,1213,2018-12-16
33848,1213_51,1213,2018-12-18
33849,1213_52,1213,2018-12-25
33850,1213_53,1213,2018-12-05
33851,1213_54,1213,2018-12-01
33852,1213_56,1213,2018-12-01
33853,1213_57,1213,2018-12-31
33854,1213_58,1213,2018-12-30
33855,1213_60,1213,2018-12-27
33856,1213_62,1213,2018-12-17
33857,1213_63,1213,2018-12-29
33858,1213_64,1213,2018-12-21
33859,1213_65,1213,2018-12-07
33860,1213_66,1213,2018-12-10
33861,1213_67,1213,2018-11-27
33862,1213_68,1213,2018-12-26
33863,1213_69,1213,2018-12-23
33864,1213_70,1213,2018-12-17
33865,1213_71,1213,2018-11-26
33866,1213_72,1213,2018-12-21
